#compound = Olivine [Mg1.56Fe0.4Si0.91O4]
#energy [keV], cross section [cm^2 H^-1]
#      energy      extinction      scattering      absorption
       6.7416000   2.8421244e-24   1.9571735e-24   8.8495090e-25
       6.7418000   2.8419163e-24   1.9570413e-24   8.8487505e-25
       6.7420000   2.8417130e-24   1.9569145e-24   8.8479850e-25
       6.7422000   2.8415057e-24   1.9567834e-24   8.8472234e-25
       6.7424000   2.8413039e-24   1.9566566e-24   8.8464724e-25
       6.7426000   2.8411018e-24   1.9565302e-24   8.8457165e-25
       6.7428000   2.8408948e-24   1.9563982e-24   8.8449654e-25
       6.7430000   2.8406929e-24   1.9562739e-24   8.8441898e-25
       6.7432000   2.8404856e-24   1.9561426e-24   8.8434299e-25
       6.7434000   2.8402838e-24   1.9560151e-24   8.8426862e-25
       6.7436000   2.8400766e-24   1.9558835e-24   8.8419311e-25
       6.7438000   2.8398749e-24   1.9557577e-24   8.8411718e-25
       6.7440000   2.8396678e-24   1.9556259e-24   8.8404188e-25
       6.7442000   2.8394659e-24   1.9554998e-24   8.8396603e-25
       6.7444000   2.8392590e-24   1.9553685e-24   8.8389049e-25
       6.7446000   2.8390571e-24   1.9552430e-24   8.8381410e-25
       6.7448000   2.8388553e-24   1.9551160e-24   8.8373940e-25
       6.7450000   2.8386483e-24   1.9549863e-24   8.8366205e-25
       6.7452000   2.8384464e-24   1.9548595e-24   8.8358693e-25
       6.7454000   2.8382395e-24   1.9547279e-24   8.8351167e-25
       6.7456000   2.8380378e-24   1.9546017e-24   8.8343613e-25
       6.7458000   2.8378310e-24   1.9544699e-24   8.8336110e-25
       6.7460000   2.8376293e-24   1.9543442e-24   8.8328504e-25
       6.7462000   2.8374223e-24   1.9542132e-24   8.8320902e-25
       6.7464000   2.8372208e-24   1.9540884e-24   8.8313244e-25
       6.7466000   2.8370138e-24   1.9539556e-24   8.8305819e-25
       6.7468000   2.8368123e-24   1.9538305e-24   8.8298184e-25
       6.7470000   2.8366054e-24   1.9537003e-24   8.8290510e-25
       6.7472000   2.8364038e-24   1.9535718e-24   8.8283202e-25
       6.7474000   2.8362023e-24   1.9534477e-24   8.8275467e-25
       6.7476000   2.8359955e-24   1.9533168e-24   8.8267869e-25
       6.7478000   2.8357941e-24   1.9531909e-24   8.8260322e-25
       6.7480000   2.8355873e-24   1.9530585e-24   8.8252878e-25
       6.7482000   2.8353856e-24   1.9529331e-24   8.8245251e-25
       6.7484000   2.8351790e-24   1.9528023e-24   8.8237662e-25
       6.7486000   2.8349775e-24   1.9526768e-24   8.8230068e-25
       6.7488000   2.8347709e-24   1.9525445e-24   8.8222639e-25
       6.7490000   2.8345694e-24   1.9524188e-24   8.8215059e-25
       6.7492000   2.8343628e-24   1.9522890e-24   8.8207373e-25
       6.7494000   2.8341614e-24   1.9521610e-24   8.8200038e-25
       6.7496000   2.8339547e-24   1.9520303e-24   8.8192440e-25
       6.7498000   2.8337534e-24   1.9519051e-24   8.8184833e-25
       6.7500000   2.8335467e-24   1.9517733e-24   8.8177340e-25
       6.7502000   2.8333454e-24   1.9516477e-24   8.8169766e-25
       6.7504000   2.8331388e-24   1.9515170e-24   8.8162178e-25
       6.7506000   2.8329376e-24   1.9513917e-24   8.8154590e-25
       6.7508000   2.8327311e-24   1.9512602e-24   8.8147087e-25
       6.7510000   2.8325299e-24   1.9511336e-24   8.8139631e-25
       6.7512000   2.8323232e-24   1.9510041e-24   8.8131909e-25
       6.7514000   2.8321221e-24   1.9508780e-24   8.8124413e-25
       6.7516000   2.8319155e-24   1.9507470e-24   8.8116845e-25
       6.7518000   2.8317144e-24   1.9506214e-24   8.8109302e-25
       6.7520000   2.8315079e-24   1.9504912e-24   8.8101670e-25
       6.7522000   2.8313067e-24   1.9503648e-24   8.8094188e-25
       6.7524000   2.8311004e-24   1.9502335e-24   8.8086693e-25
       6.7526000   2.8308992e-24   1.9501073e-24   8.8079191e-25
       6.7528000   2.8306930e-24   1.9499769e-24   8.8071608e-25
       6.7530000   2.8304918e-24   1.9498525e-24   8.8063930e-25
       6.7532000   2.8302854e-24   1.9497206e-24   8.8056474e-25
       6.7534000   2.8300845e-24   1.9495954e-24   8.8048907e-25
       6.7536000   2.8298782e-24   1.9494640e-24   8.8041415e-25
       6.7538000   2.8296772e-24   1.9493390e-24   8.8033830e-25
       6.7540000   2.8294708e-24   1.9492073e-24   8.8026357e-25
       6.7542000   2.8292696e-24   1.9490829e-24   8.8018676e-25
       6.7544000   2.8290635e-24   1.9489518e-24   8.8011174e-25
       6.7546000   2.8288624e-24   1.9488262e-24   8.8003616e-25
       6.7548000   2.8286564e-24   1.9486960e-24   8.7996043e-25
       6.7550000   2.8284553e-24   1.9485691e-24   8.7988616e-25
       6.7552000   2.8282491e-24   1.9484393e-24   8.7980975e-25
       6.7554000   2.8280484e-24   1.9483145e-24   8.7973388e-25
       6.7556000   2.8278421e-24   1.9481828e-24   8.7965929e-25
       6.7558000   2.8276414e-24   1.9480577e-24   8.7958373e-25
       6.7560000   2.8274352e-24   1.9479259e-24   8.7950927e-25
       6.7562000   2.8272344e-24   1.9478001e-24   8.7943425e-25
       6.7564000   2.8270283e-24   1.9476717e-24   8.7935660e-25
       6.7566000   2.8268273e-24   1.9475444e-24   8.7928293e-25
       6.7568000   2.8266215e-24   1.9474137e-24   8.7920776e-25
       6.7570000   2.8264206e-24   1.9472889e-24   8.7913173e-25
       6.7572000   2.8262145e-24   1.9471579e-24   8.7905656e-25
       6.7574000   2.8260139e-24   1.9470317e-24   8.7898222e-25
       6.7576000   2.8258079e-24   1.9469035e-24   8.7890439e-25
       6.7578000   2.8256021e-24   1.9467711e-24   8.7883101e-25
       6.7580000   2.8254012e-24   1.9466462e-24   8.7875497e-25
       6.7582000   2.8251953e-24   1.9465161e-24   8.7867918e-25
       6.7584000   2.8249947e-24   1.9463905e-24   8.7860424e-25
       6.7586000   2.8247887e-24   1.9462612e-24   8.7852749e-25
       6.7588000   2.8245881e-24   1.9461342e-24   8.7845391e-25
       6.7590000   2.8243822e-24   1.9460041e-24   8.7837806e-25
       6.7592000   2.8241815e-24   1.9458792e-24   8.7830229e-25
       6.7594000   2.8239758e-24   1.9457489e-24   8.7822692e-25
       6.7596000   2.8237751e-24   1.9456243e-24   8.7815086e-25
       6.7598000   2.8235695e-24   1.9454939e-24   8.7807561e-25
       6.7600000   2.8233689e-24   1.9453673e-24   8.7800159e-25
