#Compound = Troilite   [FeS]
#energy [keV], cross section [cm^2 H^-1]
#      energy      extinction      scattering      absorption
       6.7434000   2.0744565e-24   1.2323551e-24   8.4210141e-25
       6.7436000   2.0742844e-24   1.2322517e-24   8.4203268e-25
       6.7438000   2.0741125e-24   1.2321483e-24   8.4196415e-25
       6.7440000   2.0739403e-24   1.2320449e-24   8.4189531e-25
       6.7442000   2.0737681e-24   1.2319415e-24   8.4182656e-25
       6.7444000   2.0735961e-24   1.2318381e-24   8.4175792e-25
       6.7446000   2.0734240e-24   1.2317348e-24   8.4168920e-25
       6.7448000   2.0732520e-24   1.2316315e-24   8.4162056e-25
       6.7450000   2.0730798e-24   1.2315281e-24   8.4155177e-25
       6.7452000   2.0729077e-24   1.2314248e-24   8.4148289e-25
       6.7454000   2.0727358e-24   1.2313214e-24   8.4141438e-25
       6.7456000   2.0725637e-24   1.2312182e-24   8.4134555e-25
       6.7458000   2.0723858e-24   1.2311087e-24   8.4127708e-25
       6.7460000   2.0722136e-24   1.2310054e-24   8.4120825e-25
       6.7462000   2.0720416e-24   1.2309021e-24   8.4113944e-25
       6.7464000   2.0718696e-24   1.2307988e-24   8.4107082e-25
       6.7466000   2.0716977e-24   1.2306956e-24   8.4100209e-25
       6.7468000   2.0715260e-24   1.2305924e-24   8.4093362e-25
       6.7470000   2.0713538e-24   1.2304891e-24   8.4086469e-25
       6.7472000   2.0711818e-24   1.2303859e-24   8.4079588e-25
       6.7474000   2.0710100e-24   1.2302826e-24   8.4072735e-25
       6.7476000   2.0708381e-24   1.2301794e-24   8.4065862e-25
       6.7478000   2.0706664e-24   1.2300763e-24   8.4059009e-25
       6.7480000   2.0704943e-24   1.2299731e-24   8.4052122e-25
       6.7482000   2.0703224e-24   1.2298700e-24   8.4045246e-25
       6.7484000   2.0701506e-24   1.2297668e-24   8.4038385e-25
       6.7486000   2.0699788e-24   1.2296637e-24   8.4031515e-25
       6.7488000   2.0698072e-24   1.2295605e-24   8.4024672e-25
       6.7490000   2.0696290e-24   1.2294512e-24   8.4017779e-25
       6.7492000   2.0694572e-24   1.2293481e-24   8.4010912e-25
       6.7494000   2.0692856e-24   1.2292450e-24   8.4004062e-25
       6.7496000   2.0691137e-24   1.2291418e-24   8.3997182e-25
       6.7498000   2.0689421e-24   1.2290387e-24   8.3990338e-25
       6.7500000   2.0687701e-24   1.2289357e-24   8.3983448e-25
       6.7502000   2.0685984e-24   1.2288326e-24   8.3976575e-25
       6.7504000   2.0684269e-24   1.2287296e-24   8.3969730e-25
       6.7506000   2.0682550e-24   1.2286265e-24   8.3962847e-25
       6.7508000   2.0680835e-24   1.2285235e-24   8.3955997e-25
       6.7510000   2.0679055e-24   1.2284143e-24   8.3949125e-25
       6.7512000   2.0677337e-24   1.2283113e-24   8.3942242e-25
       6.7514000   2.0675623e-24   1.2282083e-24   8.3935399e-25
       6.7516000   2.0673904e-24   1.2281053e-24   8.3928519e-25
       6.7518000   2.0672190e-24   1.2280023e-24   8.3921673e-25
       6.7520000   2.0670473e-24   1.2278994e-24   8.3914794e-25
       6.7522000   2.0668754e-24   1.2277964e-24   8.3907902e-25
       6.7524000   2.0667041e-24   1.2276933e-24   8.3901073e-25
       6.7526000   2.0665262e-24   1.2275843e-24   8.3894194e-25
       6.7528000   2.0663548e-24   1.2274814e-24   8.3887334e-25
       6.7530000   2.0661832e-24   1.2273785e-24   8.3880476e-25
       6.7532000   2.0660114e-24   1.2272755e-24   8.3873598e-25
       6.7534000   2.0658402e-24   1.2271726e-24   8.3866757e-25
       6.7536000   2.0656685e-24   1.2270697e-24   8.3859877e-25
       6.7538000   2.0654971e-24   1.2269668e-24   8.3853028e-25
       6.7540000   2.0653195e-24   1.2268578e-24   8.3846168e-25
       6.7542000   2.0651477e-24   1.2267550e-24   8.3839273e-25
       6.7544000   2.0649764e-24   1.2266520e-24   8.3832441e-25
       6.7546000   2.0648049e-24   1.2265492e-24   8.3825570e-25
       6.7548000   2.0646335e-24   1.2264464e-24   8.3818704e-25
       6.7550000   2.0644620e-24   1.2263436e-24   8.3811843e-25
       6.7552000   2.0642903e-24   1.2262408e-24   8.3804951e-25
       6.7554000   2.0641130e-24   1.2261318e-24   8.3798123e-25
       6.7556000   2.0639417e-24   1.2260290e-24   8.3791268e-25
       6.7558000   2.0637702e-24   1.2259263e-24   8.3784388e-25
       6.7560000   2.0635989e-24   1.2258235e-24   8.3777537e-25
       6.7562000   2.0634272e-24   1.2257208e-24   8.3770647e-25
       6.7564000   2.0632500e-24   1.2256119e-24   8.3763810e-25
       6.7566000   2.0630786e-24   1.2255092e-24   8.3756939e-25
       6.7568000   2.0629073e-24   1.2254064e-24   8.3750090e-25
       6.7570000   2.0627360e-24   1.2253037e-24   8.3743226e-25
       6.7572000   2.0625644e-24   1.2252009e-24   8.3736343e-25
       6.7574000   2.0623934e-24   1.2250983e-24   8.3729504e-25
       6.7576000   2.0622158e-24   1.2249894e-24   8.3722639e-25
       6.7578000   2.0620446e-24   1.2248868e-24   8.3715780e-25
       6.7580000   2.0618734e-24   1.2247841e-24   8.3708923e-25
       6.7582000   2.0617021e-24   1.2246815e-24   8.3702062e-25
       6.7584000   2.0615247e-24   1.2245726e-24   8.3695202e-25
       6.7586000   2.0613534e-24   1.2244701e-24   8.3688335e-25
       6.7588000   2.0611822e-24   1.2243674e-24   8.3681479e-25
       6.7590000   2.0610110e-24   1.2242648e-24   8.3674619e-25
       6.7592000   2.0608397e-24   1.2241622e-24   8.3667752e-25
       6.7594000   2.0606625e-24   1.2240534e-24   8.3660901e-25
       6.7596000   2.0604914e-24   1.2239509e-24   8.3654048e-25
       6.7598000   2.0603200e-24   1.2238484e-24   8.3647162e-25
       6.7600000   2.0601490e-24   1.2237458e-24   8.3640323e-25
       6.7602000   2.0599718e-24   1.2236371e-24   8.3633466e-25
       6.7604000   2.0598005e-24   1.2235346e-24   8.3626595e-25
       6.7606000   2.0596294e-24   1.2234320e-24   8.3619739e-25
       6.7608000   2.0594585e-24   1.2233295e-24   8.3612905e-25
       6.7610000   2.0592812e-24   1.2232208e-24   8.3606031e-25
       6.7612000   2.0591101e-24   1.2231183e-24   8.3599172e-25
       6.7614000   2.0589390e-24   1.2230159e-24   8.3592303e-25
       6.7616000   2.0587679e-24   1.2229134e-24   8.3585445e-25
       6.7618000   2.0585910e-24   1.2228048e-24   8.3578618e-25
       6.7620000   2.0584197e-24   1.2227023e-24   8.3571742e-25
       6.7622000   2.0582488e-24   1.2225999e-24   8.3564886e-25
       6.7624000   2.0580778e-24   1.2224975e-24   8.3558026e-25
       6.7626000   2.0579006e-24   1.2223889e-24   8.3551162e-25
       6.7628000   2.0577298e-24   1.2222866e-24   8.3544328e-25
       6.7630000   2.0575586e-24   1.2221841e-24   8.3537459e-25
       6.7632000   2.0573876e-24   1.2220817e-24   8.3530589e-25
       6.7634000   2.0572107e-24   1.2219732e-24   8.3523749e-25
       6.7636000   2.0570397e-24   1.2218708e-24   8.3516891e-25
       6.7638000   2.0568689e-24   1.2217685e-24   8.3510044e-25
       6.7640000   2.0566918e-24   1.2216599e-24   8.3503190e-25
       6.7642000   2.0565208e-24   1.2215576e-24   8.3496318e-25
       6.7644000   2.0563500e-24   1.2214553e-24   8.3489465e-25
       6.7646000   2.0561791e-24   1.2213530e-24   8.3482613e-25
       6.7648000   2.0560022e-24   1.2212445e-24   8.3475770e-25
       6.7650000   2.0558313e-24   1.2211423e-24   8.3468896e-25
       6.7652000   2.0556603e-24   1.2210399e-24   8.3462045e-25
       6.7654000   2.0554835e-24   1.2209315e-24   8.3455203e-25
       6.7656000   2.0553126e-24   1.2208292e-24   8.3448337e-25
       6.7658000   2.0551420e-24   1.2207271e-24   8.3441498e-25
       6.7660000   2.0549649e-24   1.2206186e-24   8.3434625e-25
       6.7662000   2.0547942e-24   1.2205164e-24   8.3427778e-25
       6.7664000   2.0546235e-24   1.2204142e-24   8.3420932e-25
       6.7666000   2.0544465e-24   1.2203059e-24   8.3414064e-25
       6.7668000   2.0542759e-24   1.2202036e-24   8.3407230e-25
       6.7670000   2.0541051e-24   1.2201015e-24   8.3400368e-25
       6.7672000   2.0539282e-24   1.2199932e-24   8.3393498e-25
       6.7674000   2.0537575e-24   1.2198909e-24   8.3386656e-25
       6.7676000   2.0535868e-24   1.2197888e-24   8.3379807e-25
       6.7678000   2.0534101e-24   1.2196805e-24   8.3372957e-25
       6.7680000   2.0532393e-24   1.2195784e-24   8.3366096e-25
       6.7682000   2.0530687e-24   1.2194762e-24   8.3359245e-25
       6.7684000   2.0528922e-24   1.2193680e-24   8.3352424e-25
       6.7686000   2.0527214e-24   1.2192659e-24   8.3345551e-25
       6.7688000   2.0525509e-24   1.2191638e-24   8.3338707e-25
       6.7690000   2.0523739e-24   1.2190556e-24   8.3331833e-25
       6.7692000   2.0522033e-24   1.2189535e-24   8.3324982e-25
