#Compound = Pyrrhotite  [Fe7S8] 
#energy [keV], cross section [cm^2 H^-1]
#      energy      extinction      scattering      absorption
       6.7442000   2.1192283e-24   1.2394658e-24   8.7976255e-25
       6.7444000   2.1190502e-24   1.2393592e-24   8.7969104e-25
       6.7446000   2.1188717e-24   1.2392526e-24   8.7961908e-25
       6.7448000   2.1187019e-24   1.2391545e-24   8.7954732e-25
       6.7450000   2.1185236e-24   1.2390480e-24   8.7947552e-25
       6.7452000   2.1183451e-24   1.2389415e-24   8.7940356e-25
       6.7454000   2.1181751e-24   1.2388434e-24   8.7933170e-25
       6.7456000   2.1179969e-24   1.2387370e-24   8.7925990e-25
       6.7458000   2.1178188e-24   1.2386304e-24   8.7918836e-25
       6.7460000   2.1176402e-24   1.2385240e-24   8.7911619e-25
       6.7462000   2.1174705e-24   1.2384260e-24   8.7904451e-25
       6.7464000   2.1172924e-24   1.2383196e-24   8.7897271e-25
       6.7466000   2.1171140e-24   1.2382132e-24   8.7890086e-25
       6.7468000   2.1169443e-24   1.2381152e-24   8.7882907e-25
       6.7470000   2.1167660e-24   1.2380089e-24   8.7875715e-25
       6.7472000   2.1165878e-24   1.2379024e-24   8.7868536e-25
       6.7474000   2.1164096e-24   1.2377960e-24   8.7861359e-25
       6.7476000   2.1162399e-24   1.2376980e-24   8.7854184e-25
       6.7478000   2.1160618e-24   1.2375917e-24   8.7847013e-25
       6.7480000   2.1158837e-24   1.2374854e-24   8.7839832e-25
       6.7482000   2.1157052e-24   1.2373791e-24   8.7832609e-25
       6.7484000   2.1155357e-24   1.2372811e-24   8.7825459e-25
       6.7486000   2.1153576e-24   1.2371748e-24   8.7818271e-25
       6.7488000   2.1151797e-24   1.2370685e-24   8.7811125e-25
       6.7490000   2.1150098e-24   1.2369707e-24   8.7803914e-25
       6.7492000   2.1148318e-24   1.2368644e-24   8.7796732e-25
       6.7494000   2.1146536e-24   1.2367581e-24   8.7789548e-25
       6.7496000   2.1144755e-24   1.2366518e-24   8.7782370e-25
       6.7498000   2.1143061e-24   1.2365540e-24   8.7775215e-25
       6.7500000   2.1141280e-24   1.2364477e-24   8.7768033e-25
       6.7502000   2.1139500e-24   1.2363415e-24   8.7760847e-25
       6.7504000   2.1137720e-24   1.2362353e-24   8.7753669e-25
       6.7506000   2.1136023e-24   1.2361375e-24   8.7746481e-25
       6.7508000   2.1134246e-24   1.2360313e-24   8.7739330e-25
       6.7510000   2.1132464e-24   1.2359252e-24   8.7732124e-25
       6.7512000   2.1130683e-24   1.2358190e-24   8.7724933e-25
       6.7514000   2.1128991e-24   1.2357212e-24   8.7717787e-25
       6.7516000   2.1127209e-24   1.2356150e-24   8.7710587e-25
       6.7518000   2.1125432e-24   1.2355089e-24   8.7703431e-25
       6.7520000   2.1123653e-24   1.2354028e-24   8.7696248e-25
       6.7522000   2.1121874e-24   1.2352967e-24   8.7689073e-25
       6.7524000   2.1120179e-24   1.2351990e-24   8.7681890e-25
       6.7526000   2.1118399e-24   1.2350928e-24   8.7674709e-25
       6.7528000   2.1116623e-24   1.2349867e-24   8.7667552e-25
       6.7530000   2.1114842e-24   1.2348806e-24   8.7660352e-25
       6.7532000   2.1113148e-24   1.2347830e-24   8.7653176e-25
       6.7534000   2.1111372e-24   1.2346770e-24   8.7646025e-25
       6.7536000   2.1109592e-24   1.2345709e-24   8.7638833e-25
       6.7538000   2.1107814e-24   1.2344648e-24   8.7631667e-25
       6.7540000   2.1106037e-24   1.2343589e-24   8.7624477e-25
       6.7542000   2.1104342e-24   1.2342612e-24   8.7617299e-25
       6.7544000   2.1102565e-24   1.2341551e-24   8.7610140e-25
       6.7546000   2.1100787e-24   1.2340491e-24   8.7602959e-25
       6.7548000   2.1099011e-24   1.2339432e-24   8.7595794e-25
       6.7550000   2.1097318e-24   1.2338457e-24   8.7588619e-25
       6.7552000   2.1095538e-24   1.2337397e-24   8.7581414e-25
       6.7554000   2.1093765e-24   1.2336337e-24   8.7574284e-25
       6.7556000   2.1091987e-24   1.2335277e-24   8.7567102e-25
       6.7558000   2.1090211e-24   1.2334219e-24   8.7559926e-25
       6.7560000   2.1088433e-24   1.2333159e-24   8.7552741e-25
       6.7562000   2.1086740e-24   1.2332184e-24   8.7545558e-25
       6.7564000   2.1084966e-24   1.2331125e-24   8.7538411e-25
       6.7566000   2.1083187e-24   1.2330066e-24   8.7531212e-25
       6.7568000   2.1081414e-24   1.2329007e-24   8.7524068e-25
       6.7570000   2.1079638e-24   1.2327949e-24   8.7516891e-25
       6.7572000   2.1077945e-24   1.2326974e-24   8.7509709e-25
       6.7574000   2.1076169e-24   1.2325915e-24   8.7502541e-25
       6.7576000   2.1074393e-24   1.2324857e-24   8.7495364e-25
       6.7578000   2.1072620e-24   1.2323800e-24   8.7488206e-25
       6.7580000   2.1070841e-24   1.2322741e-24   8.7481007e-25
       6.7582000   2.1069066e-24   1.2321683e-24   8.7473826e-25
       6.7584000   2.1067377e-24   1.2320709e-24   8.7466684e-25
       6.7586000   2.1065602e-24   1.2319650e-24   8.7459519e-25
       6.7588000   2.1063827e-24   1.2318593e-24   8.7452337e-25
       6.7590000   2.1062052e-24   1.2317536e-24   8.7445164e-25
       6.7592000   2.1060277e-24   1.2316478e-24   8.7437990e-25
       6.7594000   2.1058503e-24   1.2315421e-24   8.7430815e-25
       6.7596000   2.1056811e-24   1.2314448e-24   8.7423637e-25
       6.7598000   2.1055039e-24   1.2313390e-24   8.7416491e-25
       6.7600000   2.1053265e-24   1.2312333e-24   8.7409322e-25
       6.7602000   2.1051489e-24   1.2311277e-24   8.7402127e-25
       6.7604000   2.1049716e-24   1.2310219e-24   8.7394977e-25
       6.7606000   2.1047943e-24   1.2309162e-24   8.7387804e-25
       6.7608000   2.1046171e-24   1.2308107e-24   8.7380645e-25
       6.7610000   2.1044480e-24   1.2307133e-24   8.7373469e-25
       6.7612000   2.1042706e-24   1.2306077e-24   8.7366288e-25
       6.7614000   2.1040934e-24   1.2305020e-24   8.7359139e-25
       6.7616000   2.1039159e-24   1.2303964e-24   8.7351947e-25
       6.7618000   2.1037388e-24   1.2302908e-24   8.7344800e-25
       6.7620000   2.1035614e-24   1.2301852e-24   8.7337628e-25
       6.7622000   2.1033842e-24   1.2300796e-24   8.7330458e-25
       6.7624000   2.1032153e-24   1.2299824e-24   8.7323287e-25
       6.7626000   2.1030380e-24   1.2298768e-24   8.7316112e-25
       6.7628000   2.1028610e-24   1.2297712e-24   8.7308973e-25
       6.7630000   2.1026835e-24   1.2296657e-24   8.7301779e-25
       6.7632000   2.1025063e-24   1.2295602e-24   8.7294604e-25
       6.7634000   2.1023293e-24   1.2294547e-24   8.7287453e-25
       6.7636000   2.1021519e-24   1.2293491e-24   8.7280285e-25
       6.7638000   2.1019748e-24   1.2292436e-24   8.7273115e-25
       6.7640000   2.1017977e-24   1.2291382e-24   8.7265949e-25
       6.7642000   2.1016288e-24   1.2290410e-24   8.7258777e-25
       6.7644000   2.1014517e-24   1.2289355e-24   8.7251614e-25
       6.7646000   2.1012745e-24   1.2288301e-24   8.7244438e-25
       6.7648000   2.1010976e-24   1.2287247e-24   8.7237299e-25
       6.7650000   2.1009203e-24   1.2286193e-24   8.7230107e-25
       6.7652000   2.1007432e-24   1.2285139e-24   8.7222926e-25
       6.7654000   2.1005663e-24   1.2284083e-24   8.7215794e-25
       6.7656000   2.1003892e-24   1.2283030e-24   8.7208623e-25
       6.7658000   2.1002124e-24   1.2281977e-24   8.7201474e-25
       6.7660000   2.1000350e-24   1.2280922e-24   8.7194277e-25
       6.7662000   2.0998665e-24   1.2279952e-24   8.7187127e-25
       6.7664000   2.0996893e-24   1.2278898e-24   8.7179950e-25
       6.7666000   2.0995124e-24   1.2277845e-24   8.7172792e-25
       6.7668000   2.0993355e-24   1.2276791e-24   8.7165635e-25
       6.7670000   2.0991585e-24   1.2275738e-24   8.7158470e-25
       6.7672000   2.0989813e-24   1.2274685e-24   8.7151282e-25
       6.7674000   2.0988046e-24   1.2273632e-24   8.7144141e-25
       6.7676000   2.0986277e-24   1.2272578e-24   8.7136986e-25
       6.7678000   2.0984508e-24   1.2271526e-24   8.7129822e-25
       6.7680000   2.0982737e-24   1.2270473e-24   8.7122645e-25
       6.7682000   2.0980968e-24   1.2269420e-24   8.7115483e-25
       6.7684000   2.0979201e-24   1.2268368e-24   8.7108334e-25
       6.7686000   2.0977431e-24   1.2267315e-24   8.7101160e-25
       6.7688000   2.0975664e-24   1.2266263e-24   8.7094015e-25
       6.7690000   2.0973895e-24   1.2265211e-24   8.7086835e-25
       6.7692000   2.0972127e-24   1.2264158e-24   8.7079689e-25
       6.7694000   2.0970442e-24   1.2263190e-24   8.7072515e-25
       6.7696000   2.0968673e-24   1.2262138e-24   8.7065351e-25
       6.7698000   2.0966907e-24   1.2261086e-24   8.7058206e-25
       6.7700000   2.0965137e-24   1.2260034e-24   8.7051023e-25
       6.7702000   2.0963369e-24   1.2258982e-24   8.7043867e-25
       6.7704000   2.0961604e-24   1.2257932e-24   8.7036720e-25
       6.7706000   2.0959836e-24   1.2256880e-24   8.7029564e-25
       6.7708000   2.0958067e-24   1.2255829e-24   8.7022385e-25
       6.7710000   2.0956300e-24   1.2254778e-24   8.7015228e-25
       6.7712000   2.0954533e-24   1.2253726e-24   8.7008070e-25
       6.7714000   2.0952765e-24   1.2252675e-24   8.7000899e-25
       6.7716000   2.0950998e-24   1.2251625e-24   8.6993727e-25
       6.7718000   2.0949234e-24   1.2250573e-24   8.6986609e-25
       6.7720000   2.0947466e-24   1.2249524e-24   8.6979426e-25
       6.7722000   2.0945696e-24   1.2248473e-24   8.6972234e-25
       6.7724000   2.0943933e-24   1.2247423e-24   8.6965108e-25
       6.7726000   2.0942166e-24   1.2246372e-24   8.6957948e-25
       6.7728000   2.0940402e-24   1.2245322e-24   8.6950795e-25
       6.7730000   2.0938635e-24   1.2244272e-24   8.6943629e-25
       6.7732000   2.0936868e-24   1.2243221e-24   8.6936465e-25
       6.7734000   2.0935104e-24   1.2242171e-24   8.6929327e-25
       6.7736000   2.0933336e-24   1.2241123e-24   8.6922138e-25
       6.7738000   2.0931572e-24   1.2240073e-24   8.6914993e-25
       6.7740000   2.0929808e-24   1.2239023e-24   8.6907853e-25
       6.7742000   2.0928041e-24   1.2237974e-24   8.6900680e-25
       6.7744000   2.0926276e-24   1.2236925e-24   8.6893514e-25
       6.7746000   2.0924510e-24   1.2235875e-24   8.6886347e-25
       6.7748000   2.0922747e-24   1.2234825e-24   8.6879222e-25
       6.7750000   2.0920981e-24   1.2233776e-24   8.6872044e-25
       6.7752000   2.0919215e-24   1.2232728e-24   8.6864874e-25
       6.7754000   2.0917453e-24   1.2231678e-24   8.6857747e-25
       6.7756000   2.0915688e-24   1.2230630e-24   8.6850580e-25
       6.7758000   2.0913924e-24   1.2229581e-24   8.6843429e-25
       6.7760000   2.0912160e-24   1.2228533e-24   8.6836270e-25
       6.7762000   2.0910395e-24   1.2227484e-24   8.6829112e-25
       6.7764000   2.0908631e-24   1.2226436e-24   8.6821952e-25
       6.7766000   2.0906866e-24   1.2225388e-24   8.6814784e-25
       6.7768000   2.0905105e-24   1.2224339e-24   8.6807657e-25
       6.7770000   2.0903342e-24   1.2223292e-24   8.6800499e-25
       6.7772000   2.0901575e-24   1.2222244e-24   8.6793313e-25
       6.7774000   2.0899732e-24   1.2221113e-24   8.6786191e-25
       6.7776000   2.0897969e-24   1.2220065e-24   8.6779039e-25
       6.7778000   2.0896206e-24   1.2219017e-24   8.6771889e-25
       6.7780000   2.0894442e-24   1.2217970e-24   8.6764715e-25
       6.7782000   2.0892679e-24   1.2216923e-24   8.6757562e-25
