#Compound = En90Fs10 crystalline    [Mg0.9Fe0.1SiO3]
#energy [keV], cross section [cm^2 H^-1]
#      energy      extinction      scattering      absorption
       6.7522000   2.0282093e-24   1.3758502e-24   6.5235906e-25
       6.7524000   2.0280660e-24   1.3757652e-24   6.5230073e-25
       6.7526000   2.0279224e-24   1.3756777e-24   6.5224469e-25
       6.7528000   2.0277844e-24   1.3755972e-24   6.5218721e-25
       6.7530000   2.0276409e-24   1.3755109e-24   6.5212998e-25
       6.7532000   2.0274974e-24   1.3754235e-24   6.5207399e-25
       6.7534000   2.0273542e-24   1.3753378e-24   6.5201643e-25
       6.7536000   2.0272108e-24   1.3752512e-24   6.5195960e-25
       6.7538000   2.0270728e-24   1.3751704e-24   6.5190241e-25
       6.7540000   2.0269295e-24   1.3750838e-24   6.5184566e-25
       6.7542000   2.0267861e-24   1.3749975e-24   6.5178863e-25
       6.7544000   2.0266429e-24   1.3749112e-24   6.5173166e-25
       6.7546000   2.0264996e-24   1.3748248e-24   6.5167475e-25
       6.7548000   2.0263618e-24   1.3747431e-24   6.5161868e-25
       6.7550000   2.0262185e-24   1.3746570e-24   6.5156150e-25
       6.7552000   2.0260752e-24   1.3745700e-24   6.5150514e-25
       6.7554000   2.0259322e-24   1.3744837e-24   6.5144847e-25
       6.7556000   2.0257890e-24   1.3743985e-24   6.5139053e-25
       6.7558000   2.0256459e-24   1.3743117e-24   6.5133417e-25
       6.7560000   2.0255081e-24   1.3742304e-24   6.5127768e-25
       6.7562000   2.0253649e-24   1.3741449e-24   6.5122006e-25
       6.7564000   2.0252219e-24   1.3740575e-24   6.5116444e-25
       6.7566000   2.0250788e-24   1.3739716e-24   6.5110725e-25
       6.7568000   2.0249360e-24   1.3738849e-24   6.5105103e-25
       6.7570000   2.0247982e-24   1.3738043e-24   6.5099387e-25
       6.7572000   2.0246551e-24   1.3737176e-24   6.5093744e-25
       6.7574000   2.0245122e-24   1.3736320e-24   6.5088022e-25
       6.7576000   2.0243692e-24   1.3735457e-24   6.5082349e-25
       6.7578000   2.0242263e-24   1.3734591e-24   6.5076720e-25
       6.7580000   2.0240833e-24   1.3733729e-24   6.5071048e-25
       6.7582000   2.0239457e-24   1.3732915e-24   6.5065425e-25
       6.7584000   2.0238029e-24   1.3732054e-24   6.5059753e-25
       6.7586000   2.0236601e-24   1.3731195e-24   6.5054061e-25
       6.7588000   2.0235173e-24   1.3730330e-24   6.5048431e-25
       6.7590000   2.0233745e-24   1.3729467e-24   6.5042777e-25
       6.7592000   2.0232316e-24   1.3728606e-24   6.5037095e-25
